2088.684016,2087.522234,2088.479906,2085.14979,2083.00562
1754.30151,1755.674155,1758.242792,1760.633172,1762.590558
1133.600337,1133.035608,1131.600134,1129.532434,1129.947287
975.05471,974.086988,972.788099,972.468263,972.418621
1254.99347,1257.121854,1257.277741,1260.477958,1263.797768
1356.86985,1355.229035,1353.064317,1353.887765,1354.397985
902.225368,901.571078,898.686747,899.645906,899.293392
1630.099413,1630.083444,1628.398228,1625.119409,1623.742417
944.773622,944.038924,941.993507,943.166898,943.400869
1147.327028,1147.98952,1146.278201,1147.638098,1149.962329
1560.939668,1560.105737,1558.414314,1558.117353,1554.130582
1057.043066,1055.739978,1054.429306,1055.22916,1054.750506
1086.249084,1084.767643,1084.195367,1082.334499,1084.281501
1694.018013,1693.448471,1695.04037,1694.313845,1690.356555
1079.485521,1080.643263,1080.338159,1081.141208,1080.72076
1989.220624,1988.545209,1985.273966,1984.329309,1982.913402
1956.276074,1957.094708,1960.303128,1961.620349,1961.859628
1887.536704,1883.179801,1880.282689,1878.464808,1875.49895
1169.266228,1173.547666,1174.231116,1175.3399,1177.556903
1557.055665,1559.67953,1558.992089,1560.017373,1558.68695
909.568038,908.895517,908.562217,908.681001,909.725727
2336.062666,2337.957944,2338.91815,2342.208499,2340.998983
2126.895391,2132.497452,2135.758958,2138.678723,2140.888344
1925.532017,1923.537181,1922.178245,1923.621759,1929.026091
1073.430738,1073.933005,1072.539148,1071.996607,1069.99077
1646.563022,1648.58154,1651.152298,1649.930429,1650.510113
980.38723,978.846089,977.316892,977.278099,977.439128
1257.287858,1257.332256,1256.994831,1255.052665,1255.407833
1099.12747,1100.036119,1100.136677,1100.455663,1099.347499
931.759201,931.740886,931.102082,931.267209,932.362284
910.023513,909.579214,909.336813,910.591741,910.060636
